lieu,variapres3h,Direcvent10min,Vitessevent10mn,Temperature,Humidite,Pressionstation,Variationpressionen24h,TemperatureMinSol12hrs,RafalesPeriode,NumAcc,choc,voie,grav,sexe,trajet,annNais,mois
MONTPELLIER,-110,210,4.9,301.05,42,101220,-210,291.25,7.9,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-30,10,3.7,300.95,29,101430,-340,291.25,7.3,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,50,120,3.2,297.05,69,101220,-350,296.75,4.8,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-100,190,4.6,301.15,40,101330,-270,291.25,6.4,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-20,350,2.4,293.85,54,101460,-240,291.25,3.1,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-30,360,3.1,295.35,47,101540,150,293.65,3.7,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-50,190,3.3,298.95,46,101170,-270,293.85,5.4,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-60,290,2.1,294.35,49,101480,-50,291.95,3.1,201700006705,4,54,3,2,5,1970,8
MONTPELLIER,-110,210,4.9,301.05,42,101220,-210,291.25,7.9,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-30,10,3.7,300.95,29,101430,-340,291.25,7.3,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,50,120,3.2,297.05,69,101220,-350,296.75,4.8,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-100,190,4.6,301.15,40,101330,-270,291.25,6.4,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-20,350,2.4,293.85,54,101460,-240,291.25,3.1,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-30,360,3.1,295.35,47,101540,150,293.65,3.7,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-50,190,3.3,298.95,46,101170,-270,293.85,5.4,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-60,290,2.1,294.35,49,101480,-50,291.95,3.1,201700006705,4,54,4,1,5,1972,8
MONTPELLIER,-110,210,4.9,301.05,42,101220,-210,291.25,7.9,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-30,10,3.7,300.95,29,101430,-340,291.25,7.3,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,50,120,3.2,297.05,69,101220,-350,296.75,4.8,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-100,190,4.6,301.15,40,101330,-270,291.25,6.4,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-20,350,2.4,293.85,54,101460,-240,291.25,3.1,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-30,360,3.1,295.35,47,101540,150,293.65,3.7,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-50,190,3.3,298.95,46,101170,-270,293.85,5.4,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-60,290,2.1,294.35,49,101480,-50,291.95,3.1,201700006705,3,54,1,1,4,1969,8
MONTPELLIER,-110,210,4.9,301.05,42,101220,-210,291.25,7.9,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-30,10,3.7,300.95,29,101430,-340,291.25,7.3,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,50,120,3.2,297.05,69,101220,-350,296.75,4.8,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-100,190,4.6,301.15,40,101330,-270,291.25,6.4,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-20,350,2.4,293.85,54,101460,-240,291.25,3.1,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-30,360,3.1,295.35,47,101540,150,293.65,3.7,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-50,190,3.3,298.95,46,101170,-270,293.85,5.4,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-60,290,2.1,294.35,49,101480,-50,291.95,3.1,201700006705,3,54,3,2,5,1970,8
MONTPELLIER,-110,210,4.9,301.05,42,101220,-210,291.25,7.9,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-30,10,3.7,300.95,29,101430,-340,291.25,7.3,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,50,120,3.2,297.05,69,101220,-350,296.75,4.8,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-100,190,4.6,301.15,40,101330,-270,291.25,6.4,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-20,350,2.4,293.85,54,101460,-240,291.25,3.1,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-30,360,3.1,295.35,47,101540,150,293.65,3.7,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-50,190,3.3,298.95,46,101170,-270,293.85,5.4,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-60,290,2.1,294.35,49,101480,-50,291.95,3.1,201700006705,3,54,4,1,5,1972,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,6,7,3,1,4,1972,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,6,7,3,1,4,1966,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,6,7,1,1,4,1971,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,6,7,1,1,4,1989,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,0,7,3,1,4,1972,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,0,7,3,1,4,1966,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,0,7,1,1,4,1971,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,0,7,1,1,4,1989,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,7,7,3,1,4,1972,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,7,7,3,1,4,1966,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,7,7,1,1,4,1971,8
MONTPELLIER,-80,140,5.9,297.15,76,101790,30,295.05,8.8,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,40,90,5.0,297.75,73,101860,50,295.05,7.1,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,10,130,2.2,294.75,98,101850,150,296.15,3.5,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,20,40,3.3,294.35,93,101820,130,295.05,5.1,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,-20,120,2.4,296.45,75,101770,40,295.75,6.2,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,50,30,2.3,293.95,76,101820,-20,293.65,3.1,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,-50,70,3.4,294.95,92,101800,200,295.75,5.2,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,10,140,5.5,297.75,77,101870,70,295.05,8.4,201700006706,7,7,1,1,4,1989,8
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,1,2,5,1949,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,1,1,5,1945,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,1,2,5,1928,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,1,2,5,1955,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,1,1,5,1954,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,1,8,3,1,5,1936,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1949,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,1,5,1945,9
